claim,image_id,claim_url,image_url,veracity,label
Claim:   Photograph shows a Bigfoot shot and killed by a hunter in San Antonio.,dataset/fauxtography/both/snopes741bigfoot-killed-in-san-antonio.jpg,https://www.snopes.com/fact-check/bigfoot-killed-in-san-antonio/,"https://www.snopes.com/tachyon/images/photos/supernatural/graphics/bigfoot.jpg?resize=300,415",False,False
Claim:   Photograph shows a newly-discovered snake species known as the Texas Bonnet Rattlesnake.,dataset/fauxtography/both/snopes742texas-bonnet-rattlesnake.jpg,https://www.snopes.com/fact-check/texas-bonnet-rattlesnake/,https://www.snopes.com/tachyon/images/photos/animals/graphics/bluesnake.jpg,False,False
"Claim:   Photograph shows a half toilet in the Olympic city of Sochi, Russia.",dataset/fauxtography/both/snopes743half-toilet-in-sochi.jpg,https://www.snopes.com/fact-check/half-toilet-in-sochi/,https://www.snopes.com/tachyon/images/photos/architecture/graphics/halftoilet.jpg,False,False
Claim:   Photograph shows a package of NTUC FairPrice pork labeled as “halal.”,dataset/fauxtography/both/snopes744pork-chopped.jpg,https://www.snopes.com/fact-check/pork-chopped/,https://www.snopes.com/tachyon/images/photos/food/graphics/halalpork.jpg,False,False
A photograph shows workmen who accidentally trapped their van within a barrier of bollards.,dataset/fauxtography/both/snopes745trapped-by-bollards.jpg,https://www.snopes.com/fact-check/trapped-by-bollards/,"https://www.snopes.com/tachyon/2014/01/bollardbad.jpg?resize=600,447",False,False
Image shows radioactive seepage spreading across the Pacific Ocean from the Fukushima nuclear plant.,dataset/fauxtography/both/snopes746fukushima-emergency.jpg,https://www.snopes.com/fact-check/fukushima-emergency/,http://3.bp.blogspot.com/-ZwBMhKh_LFY/UgvxmK0pt9I/AAAAAAAACb4/u8mmowT_3Yk/s1600/300-tons-radioactive-water-japan.jpg,False,False
A photograph captures President George W. Bush holding a book upside-down in a classroom.,dataset/fauxtography/both/snopes747bush-upside-book.jpg,https://www.snopes.com/fact-check/bush-upside-book/,https://www.snopes.com/tachyon/images/photos/politics/graphics/bushbook.jpg,False,False
A photograph captures a rare seven-headed snake found in the Honduras.,dataset/fauxtography/both/snopes7487-headed-snake.jpg,https://www.snopes.com/fact-check/7-headed-snake/,https://www.snopes.com/tachyon/images/photos/animals/graphics/7head1.jpg,False,False
Claim:   Photograph shows a library facade lined with giant-sized representations of books.,dataset/fauxtography/both/snopes749art-books.jpg,https://www.snopes.com/fact-check/art-books/,"https://www.snopes.com/tachyon/images/photos/architecture/graphics/kansaslibrary.jpg?resize=500,336",True,True
Claim:   Photograph shows a Florida license plate that accidentally spells out a risqué phrase.,dataset/fauxtography/both/snopes750licensed-to-thrill.jpg,https://www.snopes.com/fact-check/licensed-to-thrill/,"https://www.snopes.com/tachyon/images/photos/risque/graphics/a550rgy.jpg?resize=462,217",True,True
Claim:   Television news coverage of the 2007 Malibu fire displayed risqué closed captioning.,dataset/fauxtography/both/snopes751why-don39t-we-do-it-in-the-road.jpg,https://www.snopes.com/fact-check/why-don39t-we-do-it-in-the-road/,"https://www.snopes.com/tachyon/images/photos/risque/graphics/fire.jpg?resize=480,320",True,True
Claim:   Photograph shows a man with a nose growing on his forehead.,dataset/fauxtography/both/snopes752nose-on-forehead.jpg,https://www.snopes.com/fact-check/nose-on-forehead/,"https://www.snopes.com/tachyon/images/photos/medical/graphics/forehead.jpg?resize=500,374",True,True
Claim:   Photograph shows an F/A-18 Hornet flying past a Detroit apartment building.,dataset/fauxtography/both/snopes753plane-scary.jpg,https://www.snopes.com/fact-check/plane-scary/,"https://www.snopes.com/tachyon/images/photos/airplane/graphics/f18flylow.jpg?resize=400,519",True,True
Claim:    A shark developed an affection for the fisherman who saved her life.,dataset/fauxtography/both/snopes754sharks-love.jpg,https://www.snopes.com/fact-check/sharks-love/,"https://www.snopes.com/tachyon/images/photos/animals/graphics/sharklove.jpg?resize=317,423",False,False
Claim:   Photograph shows a 1956 computer disk memory storage unit.,dataset/fauxtography/both/snopes755computer-storage-1956.jpg,https://www.snopes.com/fact-check/computer-storage-1956/,"https://www.snopes.com/tachyon/images/photos/technology/graphics/harddrive.jpg?resize=385,484",True,True
Titanium rings can be removed from swollen fingers only through amputation.,dataset/fauxtography/both/snopes756with-this-ring-i-thee-bled.jpg,https://www.snopes.com/fact-check/with-this-ring-i-thee-bled/,"https://www.snopes.com/tachyon/images/weddings/graphics/ringremoval.jpg?resize=500,240",False,False
Claim:   Image shows an x-ray of a man with a fork in his urethra.,dataset/fauxtography/both/snopes757tine-traveler.jpg,https://www.snopes.com/fact-check/tine-traveler/,"https://www.snopes.com/tachyon/images/photos/medical/graphics/forkurethra.jpg?resize=500,282",True,True
Claim:   Photograph shows a spider discovered inside an Oreo cookie.,dataset/fauxtography/both/snopes758insider-spider.jpg,https://www.snopes.com/fact-check/insider-spider/,"https://www.snopes.com/tachyon/images/photos/food/graphics/oreospider.jpg?resize=400,400",False,False
Claim:   Letter from high school offers to allow students to make monetary donations to offset inatttendance and poor grades.,dataset/fauxtography/both/snopes759letter-of-intent-4.jpg,https://www.snopes.com/fact-check/letter-of-intent-4/,"https://www.snopes.com/tachyon/images/photos/signs/graphics/shs.jpg?resize=480,640",False,False
Claim:    Photograph shows U.S. Air Force jets celebrating a Supreme Court ruling regarding the Defense of Marriage Act.,dataset/fauxtography/both/snopes760happy-trails.jpg,https://www.snopes.com/fact-check/happy-trails/,"https://www.snopes.com/tachyon/images/photos/military/graphics/colortrails.jpg?resize=500,375",False,False
"An image shows ""smart dust""  miniaturized RFID technology developed by Hitachi.",dataset/fauxtography/both/snopes761smart-dust.jpg,https://www.snopes.com/fact-check/smart-dust/,"https://www.snopes.com/tachyon/2013/05/smartdusthead.jpg?resize=900,351",True,True
"Claim:   Photograph shows the remains of an 8-inch, mummified fairy found in Derbyshire.",dataset/fauxtography/both/snopes762dead-fairy.jpg,https://www.snopes.com/fact-check/dead-fairy/,"https://www.snopes.com/tachyon/images/inboxer/graphics/fairy.jpg?resize=410,543",False,False
Claim:   Photograph shows a famine stricken child crawling on the ground while a vulture waits in the background.,dataset/fauxtography/both/snopes763kevin-carter-photograph.jpg,https://www.snopes.com/fact-check/kevin-carter-photograph/,"https://www.snopes.com/tachyon/images/photos/people/graphics/kevincarter.jpg?resize=553,628",True,True
Claim:   Photograph shows a DeWalt-manufactured “rapid fire nail gun.”,dataset/fauxtography/both/snopes764rapid-fire-nail-gun.jpg,https://www.snopes.com/fact-check/rapid-fire-nail-gun/,"https://www.snopes.com/tachyon/images/photos/odd/graphics/dewaltgun.jpg?resize=500,224",False,False
A photograph shows the wedding of a U.S. Marine disfigured by combat wounds.,dataset/fauxtography/both/snopes765marine-wedding.jpg,https://www.snopes.com/fact-check/marine-wedding/,https://www.snopes.com/tachyon/images/photos/military/graphics/ziegel.jpg,True,True
Claim:    Photograph shows U.S. soldiers forming a giant Statue of Liberty figure.,dataset/fauxtography/both/snopes766human-statue-of-liberty.jpg,https://www.snopes.com/fact-check/human-statue-of-liberty/,"https://www.snopes.com/tachyon/images/photos/patriotic/graphics/liberty_small.jpg?resize=500,685",True,True
Photograph shows a satellite view of a blackout in eastern North America.   ,dataset/fauxtography/both/snopes767blackout-2.jpg,https://www.snopes.com/fact-check/blackout-2/,"https://www.snopes.com/tachyon/images/photos/space/graphics/blackout.jpg?resize=600,528",False,False
Claim:   An autistic artist drew a rendering of the New York skyline from memory after a 20-minute helicopter ride.,dataset/fauxtography/both/snopes768stephen-wiltshire.jpg,https://www.snopes.com/fact-check/stephen-wiltshire/,"https://www.snopes.com/tachyon/images/photos/arts/graphics/wiltshire.jpg?resize=500,248",True,True
Claim:   Photograph shows military jets in formation spelling out an obscene phrase.,dataset/fauxtography/both/snopes769jet-scream.jpg,https://www.snopes.com/fact-check/jet-scream/,"https://www.snopes.com/tachyon/images/photos/politics/graphics/harrier.jpg?resize=500,335",False,False
Claim:   Photograph shows members of Seal Team Six.,dataset/fauxtography/both/snopes770blown-seal.jpg,https://www.snopes.com/fact-check/blown-seal/,"https://www.snopes.com/tachyon/images/photos/military/graphics/sealteam.jpg?resize=500,375",False,False
Photograph shows Christmas wreaths laid at headstones in Arlington National Cemetery.,dataset/fauxtography/both/snopes771christmas-wreaths.jpg,https://www.snopes.com/fact-check/christmas-wreaths/,https://www.snopes.com/tachyon/images/photos/military/graphics/arlington1.jpg,True,True
Claim:   Image shows an advertisement for Oreo cookies featuring a breast-feeding baby.,dataset/fauxtography/both/snopes772basic-instinct.jpg,https://www.snopes.com/fact-check/basic-instinct/,"https://www.snopes.com/tachyon/images/photos/advertisements/graphics/oreo.jpg?resize=425,310",True,True
Claim:   Image shows a poster for an upcoming film biography of Walt Disney.,dataset/fauxtography/both/snopes773bringing-down-the-mouse.jpg,https://www.snopes.com/fact-check/bringing-down-the-mouse/,"https://www.snopes.com/tachyon/images/photos/arts/graphics/disneyfilm.jpg?resize=476,680",False,False
Claim:   Photograph shows a U.S. Marine wounded in Afghanistan.,dataset/fauxtography/both/snopes774kyle-carpenter.jpg,https://www.snopes.com/fact-check/kyle-carpenter/,"https://www.snopes.com/tachyon/images/photos/military/graphics/carpenter.jpg?resize=500,391",True,True
Claim:   Photograph shows a student with cerebral palsy who was left alone apart from the rest of the choir during a school performance in which he was supposed to take part.,dataset/fauxtography/both/snopes775alone-in-a-crowd.jpg,https://www.snopes.com/fact-check/alone-in-a-crowd/,"https://www.snopes.com/tachyon/images/politics/graphics/alex.jpg?resize=500,375",True,True
A photograph shows a 'rainbow owl' that dwells in the U.S. and China.,dataset/fauxtography/both/snopes776rainbow-owl.jpg,https://www.snopes.com/fact-check/rainbow-owl/,"https://www.snopes.com/tachyon/images/photos/animals/graphics/rainbowowl.jpg?resize=249,320",False,False
Claim:   Photograph shows a tornado that hit Kentucky in March 2012.,dataset/fauxtography/both/snopes777kentucky-tornado.jpg,https://www.snopes.com/fact-check/kentucky-tornado/,"https://www.snopes.com/tachyon/images/photos/natural/graphics/kytornado.jpg?resize=500,375",False,False
"Claim:   Photograph shows a tornado that hit Rome, Georgia, in March 2012.",dataset/fauxtography/both/snopes778georgia-tornado.jpg,https://www.snopes.com/fact-check/georgia-tornado/,"https://www.snopes.com/tachyon/images/photos/natural/graphics/gatornado.jpg?resize=408,613",False,False
Claim:   Photograph shows a 9-month-old baby tattooed by its mother’s boyfriend.,dataset/fauxtography/both/snopes779baby-boom-5.jpg,https://www.snopes.com/fact-check/baby-boom-5/,"https://www.snopes.com/tachyon/images/photos/bodymods/graphics/drillbaby.jpg?resize=300,288",False,False
Claim:   Billboard sponsored by the Funeral Directors Association urges viewers to commit suicide.,dataset/fauxtography/both/snopes780suicide-sign.jpg,https://www.snopes.com/fact-check/suicide-sign/,"https://www.snopes.com/tachyon/images/photos/signs/graphics/suicide.jpg?resize=500,545",False,False
Claim:   Photograph shows a dog injured by fireworks placed in its mouth.,dataset/fauxtography/both/snopes781cracker-dog.jpg,https://www.snopes.com/fact-check/cracker-dog/,"https://www.snopes.com/tachyon/images/photos/animals/graphics/rocketdog.jpg?resize=500,375",True,True
Claim:   Photograph shows Hurricane Irene hitting the coast of North Carolina.,dataset/fauxtography/both/snopes782hurricane-irene.jpg,https://www.snopes.com/fact-check/hurricane-irene/,"https://www.snopes.com/tachyon/images/photos/natural/graphics/irene.jpg?resize=500,374",False,False
Claim:   Photograph shows large military transport plane stuck atop a freeway overpass.,dataset/fauxtography/both/snopes783stuck-on-you-3.jpg,https://www.snopes.com/fact-check/stuck-on-you-3/,"https://www.snopes.com/tachyon/images/photos/airplane/graphics/i564.jpg?resize=500,310",True,True
Claim:   Photograph shows the gravestone of actor Leslie Nielsen.,dataset/fauxtography/both/snopes784let-er-rip.jpg,https://www.snopes.com/fact-check/let-er-rip/,https://www.snopes.com/tachyon/images/photos/people/graphics/nielsengrave.jpg,True,True
Claim:   Photograph shows representatives playing solitaire on their laptop computers during a legislative session.,dataset/fauxtography/both/snopes785a-house-diverted.jpg,https://www.snopes.com/fact-check/a-house-diverted/,"https://www.snopes.com/tachyon/images/photos/politics/graphics/legislator.jpg?resize=500,281",True,True
Photographs show an 1890 gravestone with an anti-Democratic epitaph.,dataset/fauxtography/both/snopes786grave-statement-2.jpg,https://www.snopes.com/fact-check/grave-statement-2/,"https://www.snopes.com/tachyon/images/photos/signs/graphics/politicalgrave.jpg?resize=501,668",True,True
Claim:    Photograph shows a Mexican national flag flown above an upside-down U.S. flag during a high school student protest over immigration reform.,dataset/fauxtography/both/snopes787welcome-to-calexico.jpg,https://www.snopes.com/fact-check/welcome-to-calexico/,"https://www.snopes.com/tachyon/images/photos/politics/graphics/mexicoflag.jpg?resize=293,390",True,True
Photographs show a train that set a wooden bridge on fire.,dataset/fauxtography/both/snopes788a-bridge-too-far.jpg,https://www.snopes.com/fact-check/a-bridge-too-far/,"https://www.snopes.com/tachyon/images/photos/accident/graphics/trainfire1.jpg?resize=240,180",True,True
Claim:   Photograph shows headstone marking the grave of lawyer Johnnie Cochran.,dataset/fauxtography/both/snopes789grave-statement.jpg,https://www.snopes.com/fact-check/grave-statement/,"https://www.snopes.com/tachyon/images/photos/signs/graphics/cochran.jpg?resize=480,288",False,False
"Claim:   Photograph taken on an Australian beach captures fireworks, lightning, and a comet.",dataset/fauxtography/both/snopes790perth-day.jpg,https://www.snopes.com/fact-check/perth-day/,"https://www.snopes.com/tachyon/images/photos/natural/graphics/australiaday_small.jpg?resize=535,184",True,True
"Photograph shows Hercules, the world's biggest dog.",dataset/fauxtography/both/snopes791hercules.jpg,https://www.snopes.com/fact-check/hercules/,"https://www.snopes.com/tachyon/2010/01/herc.jpg?resize=865,452&quality=65",False,False
Claim:   Photograph shows a man gored in the leg by a bull.,dataset/fauxtography/both/snopes792horning-in.jpg,https://www.snopes.com/fact-check/horning-in/,"https://www.snopes.com/tachyon/images/photos/animals/graphics/bullgore.jpg?resize=508,344",True,True
Photographs show an enormous bear killed by an Alaskan hunter.,dataset/fauxtography/both/snopes793bear-hunt.jpg,https://www.snopes.com/fact-check/bear-hunt/,https://www.snopes.com/tachyon/2010/01/bearhunt2.jpg,True,True
Claim:   Image shows an advertisement from the Virginia Beach SPCA thanking quarterback Michael Vick for his assistance in rescuing pit bulls.,dataset/fauxtography/both/snopes794michael-vick.jpg,https://www.snopes.com/fact-check/michael-vick/,"https://www.snopes.com/tachyon/images/photos/advertisements/graphics/vickdog.jpg?resize=580,395",False,False
Claim:   Image shows a recalled advertisement for Intel processors.,dataset/fauxtography/both/snopes795duo-meaning.jpg,https://www.snopes.com/fact-check/duo-meaning/,"https://www.snopes.com/tachyon/images/photos/advertisements/graphics/intel.jpg?resize=550,812",True,True
Claim:   Photograph shows an ATM sign which warns users that making faces into a security camera is a federal crime.,dataset/fauxtography/both/snopes796face-the-camera.jpg,https://www.snopes.com/fact-check/face-the-camera/,"https://www.snopes.com/tachyon/images/photos/signs/graphics/atm.jpg?resize=500,446",False,False
Claim:   Series of photographs shows a towboat rolling under a bridge and emerging from the other side.,dataset/fauxtography/both/snopes797rollin-on-the-river.jpg,https://www.snopes.com/fact-check/rollin-on-the-river/,"https://www.snopes.com/tachyon/images/photos/accident/graphics/towboat.jpg?resize=434,393",True,True
Claim:   Photograph shows man falling from a skyscraper while occupants grasp at him through a window.,dataset/fauxtography/both/snopes798man-falling.jpg,https://www.snopes.com/fact-check/man-falling/,"https://www.snopes.com/tachyon/images/photos/accident/graphics/manfalling_small.jpg?resize=505,350",False,False
"Claim:   Photograph shows artwork around the urinals of a men’s restroom at a hotel in Queenstown, New Zealand.",dataset/fauxtography/both/snopes799measure-for-measure.jpg,https://www.snopes.com/fact-check/measure-for-measure/,"https://www.snopes.com/tachyon/images/photos/arts/graphics/sofitel_small.jpg?resize=602,392",True,True
Claim:   The Sears web site briefly offered a “body part roaster” grill for cooking babies.,dataset/fauxtography/both/snopes800from-sears-to-eternity.jpg,https://www.snopes.com/fact-check/from-sears-to-eternity/,"https://www.snopes.com/tachyon/images/photos/odd/graphics/searsgrill.jpg?resize=490,270",True,True
Claim:   Tourist’s last photograph is a close-up of a charging bull.,dataset/fauxtography/both/snopes801bull-shot.jpg,https://www.snopes.com/fact-check/bull-shot/,"https://www.snopes.com/tachyon/images/photos/animals/graphics/bull.jpg?resize=468,327",False,False
Claim:   Photograph shows a flower-splashed hillside in California.,dataset/fauxtography/both/snopes802gods-painting.jpg,https://www.snopes.com/fact-check/gods-painting/,"https://www.snopes.com/tachyon/images/photos/natural/graphics/flowers.jpg?resize=640,480",True,True
Claim:   Photograph shows a large pile of debris and corpses created by the Indian Ocean tsunami.,dataset/fauxtography/both/snopes803tsunami-2.jpg,https://www.snopes.com/fact-check/tsunami-2/,"https://www.snopes.com/tachyon/images/photos/tsunami/graphics/debris_small.jpg?resize=288,434",True,True
Claim:   Photograph shows a chupacabra’s head on a fence.,dataset/fauxtography/both/snopes804chupacabra.jpg,https://www.snopes.com/fact-check/chupacabra/,"https://www.snopes.com/tachyon/images/photos/gruesome/graphics/head_small.jpg?resize=360,181",False,False
"Claim:   Photograph shows Brutus, a canine Medal of Honor recipient.",dataset/fauxtography/both/snopes805brutus.jpg,https://www.snopes.com/fact-check/brutus/,"https://www.snopes.com/tachyon/images/photos/animals/graphics/brutus.jpg?resize=281,360",False,False
Claim:   Photograph shows a tourist who died of fright after being photographed in the Sundarbans.,dataset/fauxtography/both/snopes806double-exposure.jpg,https://www.snopes.com/fact-check/double-exposure/,"https://www.snopes.com/tachyon/images/inboxer/graphics/sundarbans.jpg?resize=320,474",False,False
Claim:   Photograph shows an in-flight airliner with panels missing from one of its engines.,dataset/fauxtography/both/snopes807holy-cowling.jpg,https://www.snopes.com/fact-check/holy-cowling/,"https://www.snopes.com/tachyon/images/photos/airplane/graphics/cowling_small.jpg?resize=360,270",True,True
News report shows Martin Luther King Day celebrants holding misspelled signs.,dataset/fauxtography/both/snopes808i-have-a-what.jpg,https://www.snopes.com/fact-check/i-have-a-what/,"https://www.snopes.com/tachyon/2018/01/mlk-600.jpg?resize=600,480",True,True
Claim:   Photograph shows a satellite view of the Indian Ocean tsunami.,dataset/fauxtography/both/snopes809satellite-view-2.jpg,https://www.snopes.com/fact-check/satellite-view-2/,"https://www.snopes.com/tachyon/images/photos/tsunami/graphics/satellite_small.jpg?resize=600,352",False,False
Claim:   Photograph shows a tornado striking the coastal city of New Plymouth in New Zealand.,dataset/fauxtography/both/snopes811twisted-news.jpg,https://www.snopes.com/fact-check/twisted-news/,"https://www.snopes.com/tachyon/images/photos/natural/graphics/taranaki_small.jpg?resize=553,277",False,False
Claim:   Photograph shows the North Pole at sunset.,dataset/fauxtography/both/snopes812sunset-at-the-north-pole.jpg,https://www.snopes.com/fact-check/sunset-at-the-north-pole/,"https://www.snopes.com/tachyon/images/photos/natural/graphics/northpole_small.jpg?resize=512,384",False,False
Photograph shows a split tongue body modification with a zipper installed.,dataset/fauxtography/both/snopes813zippered-tongue.jpg,https://www.snopes.com/fact-check/zippered-tongue/,"https://www.snopes.com/tachyon/images/photos/bodymods/graphics/zipper.jpg?resize=471,341",False,False
"Claim:   Photograph shows an  enormous 89 lb., 69-inch mutant cat raised by a Canadian man.",dataset/fauxtography/both/snopes814garfield-of-dreams.jpg,https://www.snopes.com/fact-check/garfield-of-dreams/,"https://www.snopes.com/tachyon/images/photos/animals/graphics/bigcat_small.jpg?resize=288,377",False,False
Claim:   Photograph shows an eagle taking a fox away from a partially-eaten carcass.,dataset/fauxtography/both/snopes815eagle-vs-fox.jpg,https://www.snopes.com/fact-check/eagle-vs-fox/,"https://www.snopes.com/tachyon/images/photos/animals/graphics/eaglefox.jpg?resize=599,399",True,True
Claim:    Photograph shows a helicopter making a rooftop landing in Afghanistan.,dataset/fauxtography/both/snopes816what-a-landing.jpg,https://www.snopes.com/fact-check/what-a-landing/,"https://www.snopes.com/tachyon/images/photos/military/graphics/landing_small.jpg?resize=432,288",True,True
Claim:   Photograph shows airline hangar flooded with soap suds.,dataset/fauxtography/both/snopes817soap-operative.jpg,https://www.snopes.com/fact-check/soap-operative/,"https://www.snopes.com/tachyon/images/photos/airplane/graphics/hangar.jpg?resize=480,360",False,False
Claim:   Photograph taken from the Space Shuttle Columbia shows sunset over Europe and Africa.,dataset/fauxtography/both/snopes818sunset-from-space.jpg,https://www.snopes.com/fact-check/sunset-from-space/,"https://www.snopes.com/tachyon/images/photos/space/graphics/sunset_small.jpg?resize=500,500",False,False
Claim:   The University of Toronto is conducting a study regarding the effects of semen on human speech and is paying male volunteers $145 each to receive fellatio.,dataset/fauxtography/both/snopes819blow-job.jpg,https://www.snopes.com/fact-check/blow-job/,"https://www.snopes.com/tachyon/images/photos/signs/graphics/toronto.jpg?resize=572,750",False,False
A photograph shows an overhead view of shadows cast by camels in the desert.,dataset/fauxtography/both/snopes820shadow-caravan.jpg,https://www.snopes.com/fact-check/shadow-caravan/,"https://www.snopes.com/tachyon/2006/09/camelshadows.jpg?resize=1024,687",True,True
Claim:   Photograph shows the sun forming a cross-like shape on a large flag displayed in Arizona.,dataset/fauxtography/both/snopes821star-spangled-banner.jpg,https://www.snopes.com/fact-check/star-spangled-banner/,"https://www.snopes.com/tachyon/images/photos/patriotic/graphics/azflag_small.jpg?resize=384,288",True,True
Claim:   Photograph shows a defiantly-posed U.S. Marine injured in a bomb blast in Iraq.,dataset/fauxtography/both/snopes822michael-burghardt.jpg,https://www.snopes.com/fact-check/michael-burghardt/,"https://www.snopes.com/tachyon/images/photos/military/graphics/burghardt.jpg?resize=500,403",True,True
"Claim:   Photograph shows Cyclopes, a kitten born with a single cyclopic eye.",dataset/fauxtography/both/snopes823cyclopes.jpg,https://www.snopes.com/fact-check/cyclopes/,"https://www.snopes.com/tachyon/images/photos/animals/graphics/cyclopes.jpg?resize=379,295",True,True
Claim:   Powerade commercial shows footage of basketball star Lebron James sinking a series of extraordinarily long shots.,dataset/fauxtography/both/snopes824power-basketball-2.jpg,https://www.snopes.com/fact-check/power-basketball-2/,"https://www.snopes.com/tachyon/images/photos/advertisements/graphics/lebron.jpg?resize=268,188",False,False
Claim:   Photograph shows the winner of a “World’s Ugliest Dog” contest.,dataset/fauxtography/both/snopes825worlds-ugliest-dog.jpg,https://www.snopes.com/fact-check/worlds-ugliest-dog/,"https://www.snopes.com/tachyon/images/photos/animals/graphics/uglydog.jpg?resize=313,399",True,True
Claim:   Photograph shows a water-channel bridge in Germany.,dataset/fauxtography/both/snopes826water-bridge.jpg,https://www.snopes.com/fact-check/water-bridge/,"https://www.snopes.com/tachyon/images/photos/architecture/graphics/waterbridge_small.jpg?resize=472,285",True,True
Claim:   Photograph shows dogs evacuated from the Gulf region after Hurricane Katrina.,dataset/fauxtography/both/snopes827dog-rescue.jpg,https://www.snopes.com/fact-check/dog-rescue/,"https://www.snopes.com/tachyon/images/katrina/graphics/wrong2.jpg?resize=500,333",True,True
Claim:   News agency photo shows Hurricane Katrina evacuee’s valid debit card number.,dataset/fauxtography/both/snopes828photo-finish.jpg,https://www.snopes.com/fact-check/photo-finish/,"https://www.snopes.com/tachyon/images/katrina/graphics/debitcard.jpg?resize=363,282",True,True
Claim:   Photograph shows gas station sign advertising premium gasoline for $6.07 per gallon.,dataset/fauxtography/both/snopes829gas-high.jpg,https://www.snopes.com/fact-check/gas-high/,"https://www.snopes.com/tachyon/images/katrina/graphics/gaspump.jpg?resize=379,317",True,True
Claim:   Television news screen shot captures President Bush with an inadvertently humorous caption.,dataset/fauxtography/both/snopes830worst-disaster.jpg,https://www.snopes.com/fact-check/worst-disaster/,"https://www.snopes.com/tachyon/images/katrina/graphics/skybush.jpg?resize=400,256",True,True
Claim:   Photograph shows golfers fleeing from the approach of a grizzly bear.,dataset/fauxtography/both/snopes831approach-shot.jpg,https://www.snopes.com/fact-check/approach-shot/,"https://www.snopes.com/tachyon/images/photos/animals/graphics/golfbear_small.jpg?resize=355,336",True,True
Claim:   Farmer expresses dissatisfaction with crop prices by carving a message in his grain field.,dataset/fauxtography/both/snopes832message-from-the-field.jpg,https://www.snopes.com/fact-check/message-from-the-field/,"https://www.snopes.com/tachyon/images/photos/signs/graphics/grain_small.jpg?resize=461,349",True,True
Claim:   Photograph shows a USA-shaped maze carved in a cornfield by a farmer.,dataset/fauxtography/both/snopes833cornfield-of-dreams.jpg,https://www.snopes.com/fact-check/cornfield-of-dreams/,"https://www.snopes.com/tachyon/images/photos/patriotic/graphics/cornmaze_small.jpg?resize=413,260",True,True
Claim:   Aftermath of Hurricane Charley reveals message from God on billboard.,dataset/fauxtography/both/snopes834we-need-to-talk.jpg,https://www.snopes.com/fact-check/we-need-to-talk/,"https://www.snopes.com/tachyon/images/photos/signs/graphics/charley.jpg?resize=594,321",True,True
A photograph shows the imprint of a fetal footprint on its mother's abdomen.,dataset/fauxtography/both/snopes835fetal-footprint.jpg,https://www.snopes.com/fact-check/fetal-footprint/,"https://www.snopes.com/tachyon/2005/04/footprint.jpg?resize=494,547",False,False
The skeleton of a giant human was uncovered during gas exploration in Saudi Arabia.,dataset/fauxtography/both/snopes836giant-skeleton-uncovered-saudi-arabia.jpg,https://www.snopes.com/fact-check/giant-skeleton-uncovered-saudi-arabia/,"https://www.snopes.com/tachyon/2018/02/giant_skeleton_found_fauxtography_feature.jpg?resize=865,452&quality=65",False,False
A photograph of Michael Jackson's face taken during a court trial is real and undoctored.,dataset/fauxtography/both/snopes837michael-jackson-nose-photo.jpg,https://www.snopes.com/fact-check/michael-jackson-nose-photo/,https://www.snopes.com/tachyon/images/photos/people/graphics/jackson3.jpg,True,True
"People observe a minute of silence at the Trocadero in front the Eiffel Tower to pay tribute to the victims of the series of deadly attacks on Friday in Paris, France",dataset/fauxtography/both/reuters0LR2EBBG0VEMRC_RTRMADP_0_FRANCE-SHOOTING.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2015-idUSRTX1VU9I,https://s2.reutersmedia.net/resources/r/?m=02&d=20160101&t=2&i=1106230525&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-01-01T053014Z_20588_LR2EBBG0VEMRC_RTRMADP_0_FRANCE-SHOOTING,True,True
"Migrants and refugees wait to cross Greece's border with Macedonia, near the Greek village of Idomeni",dataset/fauxtography/both/reuters1GF10000196395_RTRMADP_0_EUROPE-MIGRANTS-GREECE.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2015-idUSRTX1VU9I,https://s2.reutersmedia.net/resources/r/?m=02&d=20160101&t=2&i=1106230479&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-01-01T053014Z_20588_GF10000196395_RTRMADP_0_EUROPE-MIGRANTS-GREECE,True,True
"A tattoo on the knuckles of a Klansman reads �Love� as he participates with members of the Nordic Order Knights and the Rebel Brigade Knights, groups that both claim affiliation with the Ku Klux Klan, in a cross lighting ceremony on a fellow member's property in Henry County, Virginia, August 9, 2014 The Ku Klux Klan, which had about 6 million members in the 1920s, now has some 2,000 to 3,000 members nationally in about 72 chapters, or klaverns, according to the Southern Poverty Law Center, an organization that monitors extremist groups",dataset/fauxtography/both/reuters2GF10000160795_RTRMADP_0_USA-KKK.jpg,https://www.reuters.com/news/picture/pictures-of-the-year-2015-idUSRTX1VU9I,https://s3.reutersmedia.net/resources/r/?m=02&d=20160101&t=2&i=1106230470&w=780&fh=&fw=&ll=&pl=&sq=&r=2016-01-01T053014Z_20588_GF10000160795_RTRMADP_0_USA-KKK,True,True
