claim,image_id,label
Co-host Australia reaches Women's World Cup semifinals for the first time thanks to penalty shootout win over France,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/339.jpg,True
"A magnitude 5.1 earthquake shook Southern California, followed by at least two aftershocks.",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/340.jpg,True
"Kremlin confirms Kim Jong Un will visit Russia ""in the coming days,"" and North Korean state media says he'll be meeting with President Vladimir Putin",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/341.jpg,True
"CNN PROJECTION: Joe Biden wins New Jersey

Donald Trump wins Arkansas ",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/342.jpg,True
CNN PROJECTION: Donald Trump wins Ohio ,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/343.jpg,True
"Washington, DC, EMS is responding to multiple emergency calls after severe thunderstorms caused damage across the region",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/344.jpg,True
CNN PROJECTION: Donald Trump wins West Virginia ,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/345.jpg,True
Medicago and GlaxoSmithKline announce trials for their experimental Covid-19 vaccine candidate ,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/346.jpg,True
"President Biden will meet with Ukrainian President Zelensky at the NATO summit on Wednesday, an official confirms",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/347.jpg,True
House Speaker Kevin McCarthy formally endorses opening an impeachment inquiry into President Biden over son Hunter's business dealings,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/348.jpg,True
"Twitter turned over at least 32 direct messages from Trump's account as part of the federal election subversion investigation, filings say",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/349.jpg,True
Abortions in Iowa will for now remain legal up to 22 weeks into a pregnancy after a judge temporarily blocked the state's 6-week abortion ban,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/350.jpg,True
"Dr. Fauci says he has ""no intention of leaving"" when asked if he would stay in government after President-elect Biden is inaugurated ",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/351.jpg,True
"CNN PROJECTION: Democratic Rep. Rashida Tlaib, a member of the Squad, wins reelection in Michigan ",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/352.jpg,True
"Former President Donald Trump and his body-man Walt Nauta plead not guilty to the latest charges in the special counsel's classified documents case. The arraignment for another co-defendant has been postponed, as he still doesn't have a Florida lawyer",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/353.jpg,True
Iowa Republican Gov. Kim Reynolds signs a bill into law that bans most abortions in the state as early as six weeks into pregnancy,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/354.jpg,True
"A federal judge orders the US Postal Service to sweep facilities in underperforming districts, including some in battleground states, for election mail by 3 p.m. ET",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/355.jpg,True
"North Carolina legislature's Republican supermajority overrides governor's vetoes of 3 bills targeting transgender youth, making them law in the state",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/356.jpg,True
"More thanâ¯100 million Americans voted nationwide before the polls opened on Election Day, representing more than 47% of registered voters . Follow live Election Day updates: ",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/357.jpg,True
"CNN PROJECTION: Joe Biden wins Michigan, reclaiming another ""blue wall"" state President Trump won in 2016 and narrowing Trump's path to 270 electoral votes ",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/358.jpg,True
Wagnerâs Prigozhin apparently seen in public for first time since failed mutiny ,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/359.jpg,True
18 bodies found near a village in Greece as wildfires rip through the country and Europe swelters under another extreme heatwave,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/360.jpg,True
"Civil rights leader Rev. Jesse Jackson will step down as president of the Rainbow PUSH Coalition, the international human and civil rights organization he founded",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/361.jpg,True
The US military will conduct additional interviews regarding the 2021 Kabul airport bombing that killed 13 US service members during the US withdrawal from Afghanistan,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/362.jpg,True
"Thailand's Prime Minister Prayuth Chan-o-cha, who seized power nine years ago in a coup, announces his retirement from politics",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/363.jpg,True
"Trevor Reed, the former US Marine who was released by Russia in a prisoner swap, has been injured while fighting in Ukraine",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/364.jpg,True
A former high-level FBI official has pleaded guilty to one count of conspiracy in connection to a scheme working for a sanctioned Russian oligarch,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/365.jpg,True
January 6 grand jury hands up indictment after hearing evidence in special counsel's probe into efforts to overturn 2020 election. Follow live updates.,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/366.jpg,True
"Moscow court extends pre-trial detention of Wall Street Journal journalist Evan Gershkovich, who was arrested on espionage charges, by three months",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/367.jpg,True
CNN PROJECTION: Republican Sen. Lindsey Graham defeats well-funded Democratic challenger Jaime Harrison in South Carolina ,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/368.jpg,True
"Six suspects found guilty of ""terrorist murder"" for their roles in the 2016 Brussels attacks that killed 32 people and injured more than 300",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/369.jpg,True
"New York is requiring most travelers get Covid-19 tests before and after arrival in the state, Gov. Andrew Cuomo announces",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/370.jpg,True
"CNN PROJECTION: President-elect Joe Biden wins Georgia, flipping the traditionally red state, and Donald Trump wins North Carolina.

This brings the final electoral vote tally to 306 for Biden and 232 for Trump ",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/371.jpg,True
"BREAKING: JOE BIDEN WINS

Joe Biden will be the 46th president of the United States, CNN projects, after a victory in Pennsylvania puts the Scranton-born Democrat over 270 ",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/372.jpg,True
"Senate Majority Leader Mitch McConnell says Trump, who still hasn't publicly accepted he lost the election, is ""100% within his rights to look into allegations of irregularities and weigh his legal options"" ",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/373.jpg,True
North Carolina's election results will be delayed by at least 45 minutes after the state board of elections extended voting at four locations that were having problems this morning. Follow live updates: ,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/374.jpg,True
CNN PROJECTION: Joe Biden wins Minnesota ,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/375.jpg,True
The US and the Netherlands tie 1-1 in a Women's World Cup rematch of the 2019 final. The US remain top of Group E ahead of the knockout stage.,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/376.jpg,True
"California Gov. Newsom will no longer try to block parole for former Charles Manson follower and convicted murderer Leslie Van Houten, his office says",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/377.jpg,True
"Veteran British broadcaster Michael Parkinson has died at the age of 88, his family confirms",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/378.jpg,True
"At least 6 people have died and several are still unaccounted for as catastrophic wildfires rage on Maui, the island's mayor says",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/379.jpg,True
"Spanish star player Jennifer Hermoso has filed an official complaint with prosecutors against the president of the country's soccer federation, Luis Rubiales, over an unwanted kiss at the Women's World Cup final.",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/380.jpg,True
Germany crashes out of this year's Women's World Cup after drawing 1-1 to South Korea as Morocco reaches knockout stage in tournament debut,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/381.jpg,True
"CNN PROJECTION: Joe Biden wins Nevada, adding to his electoral vote total after winning the presidency ",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/382.jpg,True
CNN PROJECTION: Donald Trump wins Indiana ,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/383.jpg,True
"Democrat Cal Cunningham concedes to Republican Sen. Thom Tillis in North Carolina, dramatically shrinking Democrats' path to retaking the majority in the Senate",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/384.jpg,True
Fulton County releases a mug shot following former President Donald Trump's fourth arrest this year ,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/385.jpg,True
"CNN PROJECTION: Donald Trump wins South Dakota

Joe Biden wins Connecticut ",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/386.jpg,True
"Federal prosecutors and Hunter Biden's legal team have agreed to a revised plea deal that covers 2014 to 2019 and only includes conduct related to tax offenses, drug use and gun possession. Follow live updates",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/387.jpg,True
CNN PROJECTION: Donald Trump wins North Dakota ,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/388.jpg,True
"The Miami Marlins have hired Kim Ng to be the team's new general manager, making her the first woman GM and first Asian American GM in Major League Baseball history",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/389.jpg,True
"Hunter Biden's plea deal for tax crimes is in jeopardy. Under the deal, the president's son was expected to plead guilty to two tax misdemeanors",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/390.jpg,True
CNN PROJECTION: Joe Biden wins New York ,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/391.jpg,True
"Temperature and symptom-based screening programs don't help catch coronavirus cases, the CDC says in a new report that took a closer look at the programs used at US airports",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/392.jpg,True
"China-based hackers breached the email account of US ambassador to China as part of a recent targeted intelligence-gathering campaign, officials say",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/393.jpg,True
"The US labor market continued to grow at a robust pace in August, despite the Fed's aggressive rate-hiking campaign, adding 187,000 jobs last month",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/394.jpg,True
"Italy reports 40,000 new Covid-19 cases in 24 hours, the largest daily increase since the pandemic started ",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/395.jpg,True
CNN PROJECTION: Joe Biden wins Vermont ,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/396.jpg,True
"CNN PROJECTION: Joe Biden wins 1 electoral vote in Nebraska

Donald Trump wins 1 more electoral vote in Nebraska, giving him a total of 4 out of 5 ",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/397.jpg,True
Jury finds man convicted in 2018 Pittsburgh synagogue mass shooting is eligible for the death penalty; trial now moves to sentencing phase,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/398.jpg,True
"At least three people are dead and 14 injured after a crash involving a Greyhound bus and three other vehicles in southern Illinois, a release from state police said",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/399.jpg,True
Utah Republican Sen. Mitt Romney announces he will not seek reelection,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/400.jpg,True
"Randy Meisner, who was a co-founding member of legendary rock band the Eagles and served as a bassist and vocalist, has died, according to an announcement on the bandâs official site. He was 77.",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/401.jpg,True
"Joe Biden plans to announce his 12-person coronavirus task force on Monday, two sources with knowledge say ",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/402.jpg,True
"American nurse Alix Dorsainvil and her daughter have been released almost two weeks after they were kidnapped in Haiti, ministry group says",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/403.jpg,True
Ron DeSantis parts with his campaign manager and chooses a trusted adviser from his gubernatorial staff to lead his struggling White House bid,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/404.jpg,True
"House Majority Leader Steve Scalise says he has been diagnosed with blood cancer, expects to work through treatments",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/405.jpg,True
"The leader of Gabon's military junta, General Brice Nguema, was sworn in as interim president by the constitutional court during a televised ceremony",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/406.jpg,True
"After a 2-1 win over Colombia, England joins Spain, Sweden and Australia in Women's World Cup semifinals",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/407.jpg,True
CNN PROJECTION: Republican Sen. Steve Daines wins reelection in Montana ,dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/408.jpg,True
"Trump campaign adviser Corey Lewandowski says he has Covid, joining a growing list of individuals close to the President to have tested positive",dataset/mr2/dataset/mr2/dataset/mr2/dataset/mr2/test/image/409.jpg,True
